"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Best Lulu work out pants ever made!,"I love these pants! TTS, I wear a 6 and the fit is great! They hit just above my belly button and are long enough (I’m 5’9”). The material is strong and smooth. I seriously love these pants, I have them in 4 colors now!",5 out of 5,MEGABYTE,SAN DIEGO,SWEATY GENERALIST,25-34,SLIM,,side pockets,,2019-01-14,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Not a fan of the fabric,"I loved the pattern, but the weaved fabric was uncomfortable to me. I also didn’t feel enough compression. I had to return them.",2 out of 5,SMOODYFIT,BAY AREA,SWEATY GENERALIST,25-34,ATHLETIC,,pattern,fabric,2019-01-08,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Tight waistband on purple,I have several pairs of speed tights and crops and always wear a sz 4. Ordered the purple and was disappointed with the fit. Fabric is great but the waistband is tight. Sizing up is not an option as when I tried on the 6 in the same color the legs were loose. Beautiful color but fit was horrible and inconsistent.,2 out of 5,DAISYRUNS,WA,RUNNER,35-44,ATHLETIC,tight,fabric was thick,waistband,2019-01-07,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Great fit,These are my favorite lulu tights! I love the pockets and the weight of the fabric! They are not listed as high waisted but on me they are (I guess I must have short legs). I would definitely buy then again.,5 out of 5,TMHOOD,OLYMPIA WA,SWEATY GENERALIST,45-54,CURVY,,,,2019-01-06,2,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,nice change!,"i ordered these in the black and gray print which is a big change from my ALL black collection. i really like them a lot. they fit a little more snug. next time, i might consider ordering a size up. otherwise, i have really enjoyed them so far.",4 out of 5,THAREALMEREDITH,THE SOUTH.,SWEATY GENERALIST,35-44,CURVY,tight,,,2019-01-06,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Excellent Running Pants,"Bought these pants/tights for trail running. They are not as breathable as cotton leggings, but a better investment in the long-term, as they won't fall apart so quickly. They are also more insulated and appropriate for colder months. Pockets are perfect for storing house/car keys/bike lock keys/etc.",5 out of 5,CRYSTALROSE86,NORTHERN VA,,25-34,LEAN,tight,,,2019-01-06,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Has a hole,I wore these leggings for one day and there is already a hole in them! I will be returning them,1 out of 5,SENNA,"VAIL, CO",RUNNER,UNDER 18,ATHLETIC,,,hole already in leggings,2019-01-04,2,0,"{'LL_response_content': 'Dear Senna,\n\nThank you for taking the time to share your feedback with us. I\'m sorry to hear that the Speed Up Tight *28"" is not performing for you. Keep an eye out for an email coming your way. Chat soon!', 'LL_response_date': 'January 5, 2019'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,"Good for a while, but hole at the seam","When I purchased these leggings, my usual size (6) was out of stock, so I went ahead and ordered the 8. While they were a little big, I still enjoyed them and wore them. However, I have not been able to wear them for quite some time now as there is a hole in the seam of the leg and I do not want to risk making the hole larger.",3 out of 5,BRINN,,DANCER,18-24,ATHLETIC,roomy,,,2019-01-02,1,0,"{'LL_response_content': ""Dear Brinn,\n\nThanks for reaching out and providing this feedback for us! We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. Please keep an eye on your inbox as I'll be reaching out shortly to connect."", 'LL_response_date': 'January 6, 2019'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Color as pictured. Lazurite.,"5'3"". 125-130 pounds. Size 6. Lazurite as bright as pictured on website. Not too sheer. Good fit for my height. Would recommend.",5 out of 5,KATC168,"STOCKTON, CA",SWEATY GENERALIST,25-34,PETITE,,color,,2019-01-02,3,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Awesome legging!,This is my first pair of speed up tights and will not be my last. I have a few pairs of tight as tight pants and these have a bit more give but not much. I have the bright blue lazr color and at first thought my usual 6 was too tight but when I tried the 8 on they were lose and knew I would be pulling them up during work outs. the side pockets are a MUST these days and love the position of the pocket. I ran 5 miles today and did NOT have to pull them up once.,5 out of 5,MCVT80,,RUNNER,35-44,ATHLETIC,,,,2018-12-29,1,0,{}
